#{"t_start": 1616892557.202469, "env_id": null}
r,l,t
-9.6,250,628.100581
-9.7,250,628.703403
-8.5,250,629.302269
-15.5,250,629.90414
-19.2,250,630.525175
-6.7,250,631.128519
-24.6,250,631.720924
-25.8,250,632.321433
-23.0,250,632.922202
-20.5,250,633.520953
-8.5,250,634.125052
-12.3,250,634.714612
-6.8,250,635.313972
-3.2,250,635.916416
-4.0,250,636.515381
-2.6,250,637.115984
-17.6,250,637.703301
-15.6,250,638.310426
-6.2,250,638.913047
-10.6,250,639.512362
-3.9,250,640.112011
-7.7,250,640.710065
-7.1,250,641.305217
-7.3,250,641.904933
-5.8,250,642.504857
-22.5,250,643.105734
-4.0,250,643.708581
-12.8,250,644.300945
-25.5,250,644.905861
-9.8,250,645.510782
-2.5,250,646.10991
-7.8,250,646.712782
-9.2,250,647.303878
-8.8,250,647.904689
-4.6,250,648.500045
-7.6,250,649.099739
-11.8,250,649.698784
-19.2,250,650.299385
-17.1,250,650.890499
-5.8,250,651.487764
-11.1,250,652.088925
-10.1,250,652.688489
-3.6,250,653.294264
-4.9,250,653.887926
-11.7,250,654.486706
-7.6,250,655.089567
-15.3,250,655.688786
-5.0,250,656.292268
-6.0,250,656.8802
-25.8,250,657.479348
-7.0,250,658.082593
-11.3,250,658.683295
-9.5,250,659.280968
-17.9,250,659.879975
-6.6,250,660.473131
-7.1,250,661.081101
-10.0,250,661.680518
-9.3,250,662.278714
-6.5,250,662.878985
-6.1,250,663.47554
-5.7,250,664.078019
-6.2,250,664.674272
-5.2,250,665.270568
-17.6,250,665.872269
-5.8,250,666.465311
-9.9,250,667.063438
-9.9,250,667.65988
-5.2,250,668.25918
-7.1,250,668.863537
-9.0,250,669.465949
-5.8,250,670.05863
-4.6,250,670.655346
-4.1,250,671.258031
-9.2,250,671.858869
-4.1,250,672.458636
-4.5,250,673.04756
-13.0,250,673.644129
-10.9,250,674.247248
-6.0,250,674.84694
-10.5,250,675.446389
